TotalN,TMO_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area [m2],usle_t,LAND_COVER,Default conventional,Default Reduced,Default Conservation,USLE/area [Mg/m2],FrmlndCls,DrainClass,FloodFCls,GravelSrc,hydrcRat_1,KfactorRF,KfactorWS,HydrcRatng,KfactRF,KfactWS,OrgMatter,PondFCls,Slope,SandSrc,SurfText,compname,AREASYMBOL,MUSYM
4626,5079,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,65501.66918,7.2052903,Cultivated Crops,21833.88973,21833.88973,21833.88973,0.000110002,Prime farmland if drained,Poorly drained,None,Poor,0.5789474,0.2757895,0.2757895,All Hydric,0.28,0.28,5.916842105,None,5.242105263,Poor,clay loam,Cordova,MN013,109
4626,5897,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,41241.35343,8.6827698,Cultivated Crops,13747.11781,13747.11781,13747.11781,0.000210536,Prime farmland if drained,Poorly drained,None,Poor,0.392,0.27008,0.27008,All Hydric,0.28,0.28,6.272,None,3.088,Poor,silty clay loam,Marna,MN013,110
4626,4783,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,32273.95254,17.825819,Cultivated Crops,10757.98418,10757.98418,10757.98418,0.000552328,All areas are prime farmland,Moderately well drained,None,Poor,0,0.28,0.28,Not Hydric,0.28,0.28,4.5,None,13.16666667,Poor,silty clay loam,Shorewood,MN013,286
4626,5132,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,314884.4882,46.9060936,Cultivated Crops,104961.4961,104961.4961,104961.4961,0.000148963,Not prime farmland,Well drained,None,Poor,0.3478261,0.2443478,0.2443478,Not Hydric,0.28,0.28,4.953478261,None,8.382608696,Poor,loam,Lester,MN013,961
4626,5133,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,174595.6963,52.4965782,Cultivated Crops,58198.56545,58198.56545,58198.56545,0.000300675,Not prime farmland,Poorly drained,Frequent,Poor,0.3333333,0.2808333,0.2808333,All Hydric,0.28,0.28,4.833333333,None,4.5,Poor,clay loam,Comfrey,MN013,353
4626,4679,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,267050.9301,82.5102692,Cultivated Crops,89016.97669,89016.97669,89016.97669,0.000308968,Prime farmland if drained,Very poorly drained,None,Poor,0.453125,0.270625,0.270625,All Hydric,0.28,0.28,6.5090625,Frequent,3.31640625,Poor,silty clay,Lura,MN013,211
4626,5389,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,297553.8368,96.015007,Cultivated Crops,99184.61226,99184.61226,99184.61226,0.000322681,Prime farmland if drained,Poorly drained,None,Poor,0.469697,0.2793939,0.2793939,All Hydric,0.28,0.28,5.588484848,None,4.813636364,Poor,silty clay loam,Marna,MN013,110
4626,6411,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,908617.0862,174.5525055,Cultivated Crops,302872.3621,302872.3621,302872.3621,0.000192108,Prime farmland if drained,Poorly drained,None,Poor,0.308642,0.2707407,0.2707407,All Hydric,0.28,0.28,6.232469136,None,3.302469136,Poor,silty clay loam,Marna,MN013,110
4626,5587,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,434549.3971,178.0779724,Cultivated Crops,144849.799,144849.799,144849.799,0.000409799,Prime farmland if drained,Poorly drained,None,Poor,0.3409091,0.2690909,0.2690909,All Hydric,0.28,0.28,4.753636364,None,4.522727273,Poor,silty clay loam,Marna,MN013,110
4626,5093,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,738373.0536,205.4067078,Cultivated Crops,246124.3512,246124.3512,246124.3512,0.000278188,Prime farmland if drained,Poorly drained,None,Poor,0.5,0.2834375,0.2834375,All Hydric,0.28,0.28,5.101875,None,7.775,Poor,silty clay loam,Baroda,MN013,316
4626,5355,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,1300905.323,361.4527283,Cultivated Crops,433635.1078,433635.1078,433635.1078,0.000277847,Farmland of statewide importance,Well drained,None,Poor,0.3055556,0.2777778,0.2777778,Not Hydric,0.28,0.28,4.446944444,None,8.105555556,Poor,loam,Lester,MN013,106C
4626,5496,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,1529377.96,426.3109131,Cultivated Crops,509792.6532,509792.6532,509792.6532,0.000278748,Prime farmland if drained,Poorly drained,None,Poor,0.4242424,0.2592424,0.2592424,All Hydric,0.28,0.28,7.606060606,None,4.136363636,Poor,clay loam,Cordova,MN013,109
4626,4894,COB,2,33,383,395,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,32881.70573,3.3741937,Cultivated Crops,10960.56858,10960.56858,10960.56858,0.000102616,Prime farmland if drained,Poorly drained,None,Poor,0.2631579,0.2578947,0.2578947,All Hydric,0.28,0.28,8.368421053,None,2.473684211,Poor,silty clay loam,Minnetonka,MN013,287
4626,5483,COB,2,33,383,395,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,432531.8085,67.014473,Cultivated Crops,144177.2695,144177.2695,144177.2695,0.000154935,Not prime farmland,Poorly drained,Frequent,Poor,0.3877551,0.2608163,0.2608163,All Hydric,0.28,0.28,6.457142857,None,3.693877551,Poor,clay loam,Comfrey,MN013,353
4626,5005,COB,2,33,384,431,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,426.020827,0.237393,Cultivated Crops,142.0069423,142.0069423,142.0069423,0.000557233,Not prime farmland,Poorly drained,Frequent,Poor,0.5,0.24,0.24,Partially Hydric,0.24,0.24,4.49,None,4.6,Poor,silty clay loam,Havelock,MN161,L127A
4626,4533,COB,2,33,384,431,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,1228.923637,0.3431862,Cultivated Crops,409.6412122,409.6412122,409.6412122,0.000279258,All areas are prime farmland,Well drained,None,Poor,0.5,0.24,0.24,Partially Hydric,0.24,0.24,4.14,None,3.8,Poor,loam,Ocheyedan,MN161,L79B
4626,4898,COB,2,33,384,431,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,816.6845967,0.7368462,Cultivated Crops,272.2281989,272.2281989,272.2281989,0.000902241,Farmland of statewide importance,Well drained,None,Poor,0.5,0.24,0.24,Partially Hydric,0.24,0.24,3.836666667,None,5.233333333,Poor,loam,Storden,MN161,L117C2
4626,5338,COB,2,33,384,431,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,6753.729193,1.1981862,Cultivated Crops,2251.243064,2251.243064,2251.243064,0.000177411,Not prime farmland,Very poorly drained,Frequent,Poor,0.5833333,0.2233333,0.2233333,All Hydric,0.02,0.02,11.47666667,Frequent,6.35,Poor,muck,Klossner,MN161,L56A
4626,5708,COB,2,33,384,431,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,13646.09251,5.5341396,Cultivated Crops,4548.697504,4548.697504,4548.697504,0.000405548,Not prime farmland,Poorly drained,Frequent,Poor,0.5508475,0.2591525,0.2591525,Partially Hydric,0.24,0.24,5.517033898,None,5.200847458,Poor,silty clay loam,Havelock,MN161,L127A
4626,5372,COB,2,33,384,431,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,35932.6206,12.6836491,Cultivated Crops,11977.5402,11977.5402,11977.5402,0.000352984,Prime farmland if drained,Poorly drained,None,Poor,0.5384616,0.2476923,0.2476923,Partially Hydric,0.28,0.28,8.199230769,None,5.023076923,Poor,silty clay loam,Marna,MN161,L82A
4626,5140,COB,2,33,384,431,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,773449.9569,155.658844,Cultivated Crops,257816.6523,257816.6523,257816.6523,0.000201253,Prime farmland if drained,Very poorly drained,None,Poor,0.6117021,0.2525532,0.2525532,All Hydric,0.28,0.28,6.736808511,Frequent,2.113829787,Poor,clay loam,Harps,MN161,L84A
4626,5158,COB,2,33,384,431,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,924054.6913,327.72995,Cultivated Crops,308018.2304,308018.2304,308018.2304,0.000354665,Prime farmland if drained,Poorly drained,None,Poor,0.5841122,0.2323364,0.2323364,Partially Hydric,0.28,0.28,8.444205607,None,3.028037383,Poor,silty clay loam,Marna,MN161,L82A
4626,5120,COB,2,33,384,431,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,1449102.66,421.6612854,Cultivated Crops,483034.2201,483034.2201,483034.2201,0.000290981,Prime farmland if drained,Very poorly drained,None,Poor,0.5487805,0.2429268,0.2429268,All Hydric,0.28,0.28,6.465121951,Frequent,2.993495935,Poor,clay loam,Harps,MN161,L84A
4626,4610,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,1800.000001,0.1449468,Cultivated Crops,600.0000002,600.0000002,600.0000002,8.0526E-05,Prime farmland if drained,Poorly drained,None,Poor,0.5,0.24,0.24,Partially Hydric,0.24,0.24,5.81,None,1.55,Poor,silty clay loam,Webster,MN161,L112A
4626,4304,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,1800,0.3226779,Cultivated Crops,600.0000001,600.0000001,600.0000001,0.000179265,All areas are prime farmland,Somewhat poorly drained,None,Poor,0.5,0.24,0.24,Partially Hydric,0.24,0.24,5.93,None,2.1,Poor,silty clay loam,Okabena,MN161,L111A
4626,5159,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,91020.52355,15.3675928,Cultivated Crops,30340.17452,30340.17452,30340.17452,0.000168837,Prime farmland if drained,Poorly drained,None,Poor,0.5841122,0.2323364,0.2323364,Partially Hydric,0.28,0.28,8.444205607,None,3.028037383,Poor,silty clay loam,Marna,MN161,L82A
4626,5070,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,99150.78999,19.5333042,Cultivated Crops,33050.26333,33050.26333,33050.26333,0.000197006,All areas are prime farmland,Somewhat poorly drained,None,Poor,0.5414013,0.2503185,0.2503185,Partially Hydric,0.24,0.24,5.301528662,None,3.564968153,Poor,clay loam,Nicollet,MN161,L85A
4626,4417,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,160516.4211,24.9673214,Cultivated Crops,53505.4737,53505.4737,53505.4737,0.000155544,All areas are prime farmland,Somewhat poorly drained,None,Poor,0.5182482,0.2489051,0.2489051,Partially Hydric,0.24,0.24,5.376131387,None,3.279562044,Poor,clay loam,Nicollet,MN161,L85A
4626,5067,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,219572.7641,53.2914658,Cultivated Crops,73190.92136,73190.92136,73190.92136,0.000242705,Prime farmland if drained,Poorly drained,None,Poor,0.5,0.2571428,0.2571428,Partially Hydric,0.28,0.28,4.897142857,None,2.857142857,Poor,silty clay loam,Marna,MN161,L82A
4626,5593,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,588395.6279,113.3867035,Cultivated Crops,196131.876,196131.876,196131.876,0.000192705,Prime farmland if drained,Very poorly drained,None,Poor,0.5760869,0.2530435,0.2530435,All Hydric,0.28,0.28,7.080869565,Frequent,3.832608696,Poor,clay loam,Harps,MN161,L84A
4626,4432,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,2376202.004,406.2020264,Cultivated Crops,792067.3345,792067.3345,792067.3345,0.000170946,Prime farmland if drained,Poorly drained,None,Poor,0.55,0.237,0.237,Partially Hydric,0.28,0.28,7.5325,None,2.546666667,Poor,silty clay loam,Marna,MN161,L82A
4626,6681,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,2612653.779,616.000061,Cultivated Crops,870884.593,870884.593,870884.593,0.000235776,All areas are prime farmland,Somewhat poorly drained,None,Poor,0.5543807,0.2484592,0.2484592,Partially Hydric,0.24,0.24,6.024259819,None,3.086102719,Poor,clay loam,Nicollet,MN161,L85A
4626,4806,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,900.0000002,0.00024,Cultivated Crops,300.0000001,300.0000001,300.0000001,2.66667E-07,Not prime farmland,Very poorly drained,None,Poor,0.75,0.15,0.15,All Hydric,0.02,0.02,29.86,Frequent,4.35,Poor,muck,Houghton,MN161,L16A
4626,4788,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,2699.999999,0.00048,Cultivated Crops,899.9999998,899.9999998,899.9999998,1.77778E-07,Not prime farmland,Poorly drained,Frequent,Poor,0.6666667,0.1666667,0.1666667,Partially Hydric,0.24,0.24,22.3,None,1.733333333,Poor,silty clay loam,Havelock,MN161,L127A
4626,4832,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,616.2222863,0.00672,Cultivated Crops,205.4074288,205.4074288,205.4074288,1.09052E-05,Farmland of statewide importance,Well drained,None,Poor,0.75,0.28,0.28,Partially Hydric,0.28,0.28,6.55,None,4.4,Poor,loam,Lester,MN161,L105C2
4626,4490,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,899.9999998,0.0102055,Cultivated Crops,299.9999999,299.9999999,299.9999999,1.13394E-05,Not prime farmland,Well drained,None,Poor,0.5,0.28,0.28,Partially Hydric,0.28,0.28,3.13,None,7.933333333,Poor,loam,Storden,MN161,L80D2
4626,4798,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,2700,0.0134564,Cultivated Crops,900,900,900,4.98385E-06,Not prime farmland,Poorly drained,Frequent,Poor,0.5,0.26,0.26,Partially Hydric,0.24,0.24,4.01,None,4.65,Poor,silty clay loam,Havelock,MN161,L127A
4626,4481,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,1800,0.0292937,Cultivated Crops,600,600,600,1.62743E-05,Farmland of statewide importance,Well drained,None,Poor,0.5,0.26,0.26,Partially Hydric,0.24,0.24,4.29,None,2.6,Poor,loam,Reedslake,MN161,L122B
4626,4436,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,1255.517578,0.0294082,Cultivated Crops,418.5058594,418.5058594,418.5058594,2.34232E-05,All areas are prime farmland,Moderately well drained,None,Poor,0.5,0.26,0.26,Partially Hydric,0.24,0.24,4.44,None,2.7,Poor,loam,Terril,MN161,L129B
4626,4552,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,616.2222862,0.0545972,Cultivated Crops,205.4074287,205.4074287,205.4074287,8.85998E-05,Prime farmland if drained,Poorly drained,None,Poor,0.75,0.26,0.26,All Hydric,0.28,0.28,4.4,None,4.7,Poor,loam,Fieldon,MN161,L103A
4626,4465,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,616.2222862,0.0898446,Cultivated Crops,205.4074287,205.4074287,205.4074287,0.000145799,All areas are prime farmland,Well drained,None,Poor,0.5,0.26,0.26,Partially Hydric,0.24,0.24,3.23,None,5.9,Poor,loam,Reedslake,MN161,L113B
4626,4553,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,7794.42982,0.0925336,Cultivated Crops,2598.143273,2598.143273,2598.143273,1.18718E-05,Prime farmland if drained,Poorly drained,None,Poor,0.5,0.25,0.25,Partially Hydric,0.24,0.24,4.185,None,4.125,Poor,clay loam,Canisteo,MN161,L107A
4626,4421,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,2700,0.1217731,Cultivated Crops,899.9999999,899.9999999,899.9999999,4.51011E-05,All areas are prime farmland,Moderately well drained,None,Poor,0.5,0.26,0.26,Partially Hydric,0.24,0.24,3.27,None,8.9,Poor,loam,Terril,MN161,L129B
4626,4480,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,616.2222863,0.2036178,Cultivated Crops,205.4074288,205.4074288,205.4074288,0.000330429,Farmland of statewide importance,Well drained,None,Poor,0.5,0.24,0.24,Partially Hydric,0.24,0.24,4.34,None,4.65,Poor,loam,Hawick,MN161,L101C2
4626,4305,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,616.2222863,0.2387538,Cultivated Crops,205.4074288,205.4074288,205.4074288,0.000387448,Farmland of statewide importance,Very poorly drained,None,Poor,0.75,0.13,0.13,All Hydric,0.02,0.02,34.92,Frequent,0.95,Poor,muck,Muskego,MN161,L93A
4626,4836,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,2700,0.2473197,Cultivated Crops,900.0000001,900.0000001,900.0000001,9.15999E-05,Not prime farmland,Very poorly drained,None,Poor,1,0.15,0.15,All Hydric,0.02,0.02,34.04,Frequent,0.55,Poor,muck,Houghton,MN161,L16A
4626,4875,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,42641.00801,0.3727227,Cultivated Crops,14213.66934,14213.66934,14213.66934,8.74094E-06,Not prime farmland,Poorly drained,Frequent,Poor,0.5,0.264,0.264,Partially Hydric,0.24,0.24,3.332,None,8.14,Poor,silty clay loam,Havelock,MN161,L127A
4626,4306,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,900.0000002,0.8358651,Cultivated Crops,300.0000001,300.0000001,300.0000001,0.000928739,Farmland of statewide importance,Moderately well drained,None,Poor,0.5,0.24,0.24,Partially Hydric,0.24,0.24,3.29,None,6,Poor,loam,Clarion,MN161,L100B
4626,4784,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,76570.11096,2.7247996,Cultivated Crops,25523.37032,25523.37032,25523.37032,3.55857E-05,Prime farmland if drained,Somewhat poorly drained,None,Poor,0.55,0.256,0.256,Partially Hydric,0.28,0.28,4.561,None,4.92,Poor,loam,Hamel,MN161,L36A
4626,4772,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,36641.26382,4.580586,Cultivated Crops,12213.75461,12213.75461,12213.75461,0.000125012,Not prime farmland,Well drained,None,Poor,0.625,0.27,0.27,Partially Hydric,0.28,0.28,5.495,None,4.975,Poor,loam,Lester,MN161,L105D2
4626,4568,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,62254.96496,17.9953861,Cultivated Crops,20751.65499,20751.65499,20751.65499,0.000289059,All areas are prime farmland,Well drained,None,Poor,0.5454546,0.2618182,0.2618182,Partially Hydric,0.24,0.24,4.390909091,None,6.781818182,Poor,loam,Reedslake,MN161,L113B
4626,4805,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,654965.9481,151.1921387,Cultivated Crops,218321.9827,218321.9827,218321.9827,0.00023084,Farmland of statewide importance,Moderately well drained,None,Poor,0.5454546,0.225974,0.2253247,Partially Hydric,0.24,0.24,6.226493506,None,5.022077922,Poor,loam,Clarion,MN161,L100B
4626,4582,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,736915.9603,271.0756531,Cultivated Crops,245638.6534,245638.6534,245638.6534,0.000367852,Farmland of statewide importance,Moderately well drained,None,Poor,0.5437158,0.2295628,0.2295628,Partially Hydric,0.24,0.24,7.623497268,None,4.372677596,Poor,loam,Clarion,MN161,L100B
4626,6072,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,1010072.922,282.9017944,Cultivated Crops,336690.974,336690.974,336690.974,0.000280081,Prime farmland if drained,Poorly drained,None,Poor,0.5137362,0.2364835,0.2364835,Partially Hydric,0.24,0.24,5.753296703,None,4.124725275,Poor,clay loam,Canisteo,MN161,L107A
4626,5856,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,677902.1827,287.4494324,Cultivated Crops,225967.3942,225967.3942,225967.3942,0.000424028,Prime farmland if drained,Poorly drained,None,Poor,0.5227273,0.239697,0.239697,Partially Hydric,0.24,0.24,5.414090909,None,4.053030303,Poor,loam,Delft,MN161,L5A
4626,5276,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,643247.3146,304.3735046,Cultivated Crops,214415.7715,214415.7715,214415.7715,0.000473183,Prime farmland if drained,Poorly drained,None,Poor,0.5428572,0.2542857,0.2542857,Partially Hydric,0.24,0.24,5.882,None,5.937142857,Poor,loam,Delft,MN161,L5A
4626,5235,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,1370784.777,396.4354248,Cultivated Crops,456928.259,456928.259,456928.259,0.000289203,Farmland of statewide importance,Very poorly drained,None,Poor,0.506383,0.2290638,0.2277872,All Hydric,0.02,0.02,6.196382979,Frequent,5.356170213,Poor,muck,Muskego,MN161,L93A
4626,4532,COB,3,34,389,368,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,1011.034433,0.3089671,Cultivated Crops,337.0114777,337.0114777,337.0114777,0.000305595,Prime farmland if drained,Very poorly drained,None,Poor,0.7142857,0.2685714,0.2685714,All Hydric,0.28,0.28,6.285714286,Frequent,1.214285714,Poor,silty clay,Lura,MN013,211
4626,5116,COB,3,34,389,368,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,576.3427733,0.3741111,Cultivated Crops,192.1142578,192.1142578,192.1142578,0.000649112,Not prime farmland,Poorly drained,Frequent,Poor,1,0.28,0.28,All Hydric,0.28,0.28,8,None,1,Poor,clay loam,Comfrey,MN013,353
4626,5095,COB,3,34,389,368,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,900.0000001,1.2940389,Cultivated Crops,300,300,300,0.001437821,Not prime farmland,Poorly drained,Frequent,Poor,1,0.28,0.28,All Hydric,0.28,0.28,8,None,1,Poor,clay loam,Comfrey,MN013,353
4626,5484,COB,3,34,389,368,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,3619.671994,1.886364,Cultivated Crops,1206.557331,1206.557331,1206.557331,0.000521142,Not prime farmland,Poorly drained,Frequent,Poor,0.3877551,0.2608163,0.2608163,All Hydric,0.28,0.28,6.457142857,None,3.693877551,Poor,clay loam,Comfrey,MN013,353
4626,5193,COB,3,34,389,368,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,15995.80724,1.8981513,Cultivated Crops,5331.935746,5331.935746,5331.935746,0.000118666,Not prime farmland,Poorly drained,Frequent,Poor,0.6666667,0.28,0.28,All Hydric,0.28,0.28,5.5,None,3.666666667,Poor,clay loam,Comfrey,MN013,353
4626,5051,COB,3,34,389,368,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,646865.0155,75.7253571,Cultivated Crops,215621.6718,215621.6718,215621.6718,0.000117065,Prime farmland if drained,Very poorly drained,None,Poor,0.45,0.263,0.263,All Hydric,0.28,0.28,5.4335,Frequent,2.75,Poor,silty clay,Lura,MN013,211
4626,5216,COB,3,34,389,368,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,346041.9757,107.4016571,Cultivated Crops,115347.3252,115347.3252,115347.3252,0.000310372,Not prime farmland,Poorly drained,Frequent,Poor,0.3846154,0.2738461,0.2738461,All Hydric,0.28,0.28,6.038461538,None,3.615384615,Poor,clay loam,Comfrey,MN013,353
4626,5499,COB,3,34,389,368,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,537953.6383,127.818634,Cultivated Crops,179317.8794,179317.8794,179317.8794,0.000237602,Prime farmland if drained,Very poorly drained,None,Poor,0.4347826,0.2534783,0.2534783,All Hydric,0.28,0.28,6.887826087,Frequent,5.547826087,Poor,silty clay,Lura,MN013,211
4626,5368,COB,3,34,389,368,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,659760.8958,234.9246674,Cultivated Crops,219920.2986,219920.2986,219920.2986,0.000356075,Not prime farmland,Poorly drained,Frequent,Poor,0.4666667,0.2693333,0.2693333,All Hydric,0.28,0.28,5.833333333,None,2.7,Poor,clay loam,Comfrey,MN013,353
4626,4801,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,616.2222863,0.00036,Cultivated Crops,205.4074288,205.4074288,205.4074288,5.84205E-07,Farmland of statewide importance,Very poorly drained,None,Poor,0.75,0.11,0.11,All Hydric,0.02,0.02,33.44,Frequent,2.35,Poor,muck,Muskego,MN161,L93A
4626,4882,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,616.2222861,0.0007418,Cultivated Crops,205.4074287,205.4074287,205.4074287,1.20379E-06,Not prime farmland,Very poorly drained,None,Poor,1,0.02,0.02,All Hydric,0.02,0.02,42.5,Frequent,1,Poor,muck,Muck,MN147,My
4626,4775,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,616.222286,0.0011482,Cultivated Crops,205.4074287,205.4074287,205.4074287,1.86329E-06,Not prime farmland,Very poorly drained,None,Poor,1,0.1,0.1,All Hydric,0.1,0.1,75,Frequent,1,Poor,muck,Muck,MN147,Mu
4626,4802,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,2310.318084,0.0011482,Cultivated Crops,770.106028,770.106028,770.106028,4.96988E-07,Not prime farmland,Somewhat excessively drained,None,Fair,0.5,0.15,0.135,Not Hydric,0.2,0.17,39,None,8.5,Fair,sandy loam,Estherville,MN147,EaD
4626,4838,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,1045.898438,0.0014836,Cultivated Crops,348.6328125,348.6328125,348.6328125,1.41849E-06,All areas are prime farmland,Well drained,None,Poor,0.5,0.17,0.17,Not Hydric,0.32,0.32,23,None,2.5,Fair,silt loam,Waukegan,MN147,WgB
4626,4792,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,4015.942383,0.0045927,Cultivated Crops,1338.647461,1338.647461,1338.647461,1.14362E-06,All areas are prime farmland,Well drained,None,Poor,0.5,0.21,0.21,Not Hydric,0.32,0.32,39.25,None,2.5,Fair,silt loam,Waukegan,MN147,WgB
4626,4492,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,401.1296055,0.0062536,Cultivated Crops,133.7098685,133.7098685,133.7098685,1.559E-05,Not prime farmland,Very poorly drained,None,Poor,1,0.1933333,0.1933333,All Hydric,0.1,0.1,29,Frequent,1,Poor,muck,Muck,MN147,Mu
4626,4614,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,2316.360855,0.0102573,Cultivated Crops,772.1202851,772.1202851,772.1202851,4.4282E-06,Prime farmland if drained,Poorly drained,None,Poor,1,0.26,0.26,All Hydric,0.24,0.24,7,None,1,Poor,clay loam,Webster,MN147,Wt
4626,4739,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,900.0000001,0.0102573,Cultivated Crops,300,300,300,1.1397E-05,Not prime farmland,Well drained,None,Poor,0.5,0.28,0.28,Not Hydric,0.28,0.28,4.97,None,5.5,Poor,loam,Lester,MN147,LmD2
