wcmoid,wcmograssshare,H_temp_mallard,H_temp_gadwall,H_temp_bwt,H_temp_ns,H_temp_np,H_seasonal_mallard,H_seasonal_gadwall,H_seasonal_bwt,H_seasonal_ns,H_seasonal_np,H_semiper_mallard,H_semiper_gadwall,H_semiper_bwt,H_semiper_ns,H_semiper_np,shapeareakm2
13969,0.033123349,5.239078163,6.788146944,11.10071941,1.93463337,7.598854062,1.417094084,7.270160756,14.04960101,2.989300828,2.846356598,0.130416,0.721502877,6.793241409,0.594479943,0.485898299,0.008185976
14751,0.066467066,4.908619227,6.357713007,10.4236887,1.816770103,7.157887308,1.330591449,6.827036006,13.22085842,2.813159889,2.686899558,0.123472497,0.68140479,6.445991459,0.564147309,0.462526578,0.008186352
18686,0.017492118,5.593334156,7.247985951,11.82807714,2.061271817,8.074266964,1.504834534,7.719474273,14.89037209,3.168003103,3.008309836,0.137344157,0.760656942,7.139821204,0.624763245,0.509262685,0.008186763
10805,0.025943636,5.62361026,7.290193101,11.88542637,2.071221915,8.106976966,1.51935491,7.794024835,15.02627801,3.196862432,3.033360342,0.138493699,0.768830153,7.195721237,0.629626207,0.512829551,0.008189385
18116,0.017615731,5.782861739,7.495120093,12.21487947,2.128601142,8.32480522,1.554364925,7.973170833,15.36320542,3.268488136,3.098808735,0.141228143,0.783250794,7.333273418,0.641657839,0.52220559,0.008191417
3704,0.080479953,4.928423907,6.38662887,10.45882123,1.822847027,7.175310498,1.344413498,6.89804626,13.35011291,2.840604741,2.710639339,0.124659197,0.689988732,6.503884767,0.569182565,0.466230404,0.008192299
13591,0.138163955,5.440195429,7.050163623,11.51240218,2.006300703,7.866679387,1.469780129,7.540035371,14.55396624,3.096496279,2.943303877,0.134635799,0.745891435,7.004180361,0.612905379,0.500088928,0.0082024
563,0.162126314,5.006481445,6.489608615,10.6168835,1.85034972,7.276393142,1.368193246,7.019952197,13.57694071,2.88880564,2.75391157,0.126608816,0.701971505,6.60094294,0.577652133,0.472701293,0.008202919
12313,0.010333863,4.543468561,5.883290881,9.672384985,1.685956137,6.66544869,1.237384529,6.349587665,12.3251352,2.622763289,2.51371453,0.115899384,0.63835696,6.065946566,0.530939613,0.436805301,0.00820391
10060,0.053497107,5.523851028,7.16036651,11.68176703,2.035770538,7.974997914,1.494269273,7.665551089,14.78713272,3.146041835,2.987681764,0.136563846,0.757716373,7.099866149,0.621254683,0.506441645,0.008213513
13400,0.037111739,5.309130507,6.879492142,11.24457498,1.959678535,7.692888724,1.435856485,7.366278614,14.22990667,3.027626595,2.881221417,0.131946114,0.730368626,6.870122229,0.601196422,0.491110847,0.008218116
1769,0.089822705,4.98935377,6.466831484,10.58293158,1.844446707,7.255414071,1.362637397,6.991463064,13.5246782,2.877705072,2.74417595,0.126165038,0.699132638,6.579247388,0.575761278,0.471299199,0.008221573
12032,0.008853119,4.525533912,5.860006991,9.635717165,1.679572912,6.641648027,1.232980663,6.327030768,12.28315986,2.613843241,2.505706944,0.115556099,0.636404284,6.048936638,0.529454005,0.435677218,0.008222987
1641,0.0564943,4.474604853,5.796222879,9.526134804,1.660459445,6.565021465,1.227259719,6.297880074,12.22522756,2.601504818,2.493476225,0.115178496,0.635647405,6.028695828,0.52766749,0.4341375,0.008223944
9871,0.198282395,4.429546282,5.735502889,9.437283382,1.645016772,6.510669812,1.209342801,6.205947913,12.05523166,2.565389071,2.461402822,0.11365534,0.6257189,5.953271547,0.521092959,0.429170856,0.008224927
4140,0.027071202,4.971005668,6.441882742,10.5471908,1.83823794,7.233987864,1.355154604,6.953062511,13.45418866,2.862733173,2.731033978,0.125543587,0.694952124,6.548742272,0.57310428,0.469318979,0.008225942
17583,0.010408163,5.875327827,7.61579127,12.40412393,2.161544882,8.447911046,1.578961239,8.099160374,15.59879383,3.318559755,3.144141653,0.143186029,0.794662174,7.431266759,0.650217094,0.528812136,0.008229233
12168,0.063823259,6.041970075,7.835243009,12.74055836,2.220080585,8.662217191,1.626875493,8.344699202,16.05349901,3.415170771,3.230266711,0.146886241,0.81737238,7.614183743,0.666175876,0.540886973,0.008234227
5738,0.091912503,4.956580689,6.422713825,10.51836714,1.833225214,7.215944904,1.350614041,6.929778006,13.41126345,2.853614408,2.722971501,0.125194619,0.692712407,6.531625815,0.571612402,0.468206596,0.008234978
6966,0.054399196,4.829211059,6.2563415,10.25798536,1.787900341,7.046938085,1.315945391,6.752141714,13.07934779,2.783071601,2.659211677,0.122382927,0.676217233,6.391119949,0.559342043,0.458768328,0.008237868
1985,0.141608918,4.433496121,5.742585654,9.441940452,1.645802707,6.510232592,1.216356489,6.242009563,12.12077946,2.579305872,2.473401187,0.114306064,0.630546983,5.985146411,0.523864363,0.431217855,0.008238635
2947,0.045908998,4.977051759,6.450274931,10.55896971,1.840283613,7.241046435,1.358193486,6.968665615,13.48312631,2.868881448,2.736522435,0.125813269,0.696787562,6.562190089,0.57427607,0.470213984,0.008240195
13192,0.059622795,6.009647451,7.792806971,12.67536965,2.208738462,8.620753681,1.61806422,8.29955502,15.97016274,3.397466026,3.214562881,0.146226505,0.813361504,7.581754689,0.663346756,0.538764423,0.008245702
10885,0.081795818,4.828987934,6.254932382,10.25970091,1.788214289,7.050234298,1.312845731,6.736191141,13.05105008,2.777068622,2.654254179,0.122118499,0.67405934,6.378577925,0.558254904,0.458010659,0.008246353
15428,0.040617966,5.791965121,7.507786271,12.23357511,2.13185362,8.337010705,1.559278851,7.998399605,15.41118559,3.278690447,3.108284852,0.141696333,0.786339582,7.357299754,0.643754664,0.523879298,0.008257901
2835,0.123752897,4.848610101,6.282755106,10.29609588,1.794522501,7.070112854,1.324421765,6.795642992,13.15990836,2.800187473,2.674454152,0.123125647,0.681126614,6.428055496,0.562561537,0.461217661,0.00825868
17816,0.036404772,5.517985606,7.150212622,11.67491629,2.034613565,7.97566514,1.486973581,7.628026126,14.72128802,3.13207861,2.976368416,0.136026837,0.753180915,7.075123688,0.619114056,0.505026325,0.008258826
5480,0.17535689,4.47683731,5.798210502,9.533099561,1.661687851,6.571958267,1.225711924,6.289895207,12.2123718,2.598787434,2.491662061,0.115083454,0.634540238,6.025036031,0.527356784,0.434019329,0.008268995
7937,0.088078202,4.310879495,5.581511305,9.193007983,1.602483485,6.350474582,1.179520746,6.053182857,11.76876026,2.504496972,2.406066047,0.111225522,0.611997111,5.831486031,0.51045127,0.420946163,0.008275097
8765,0.016345475,4.548909193,5.891143548,9.683362535,1.687863902,6.672409301,1.241815925,6.372349343,12.36859542,2.632005631,2.522348388,0.116361078,0.641384169,6.089785825,0.533020639,0.438478721,0.008280088
11075,0.012129243,4.51998901,5.852918797,9.625112856,1.677730559,6.635492544,1.232407406,6.32410892,12.2789222,2.612950776,2.505276365,0.115570387,0.636511695,6.050441414,0.529587644,0.435861205,0.008285249
17882,0.043393915,5.576035098,7.225547511,11.79461017,2.055455965,8.05439842,1.501541625,7.702627862,14.86155086,3.161895351,3.003593833,0.137205555,0.759815679,7.134490632,0.624302896,0.509071234,0.008285522
1847,0.023923934,4.902872524,6.353900427,10.40743137,1.81390416,7.142774664,1.339913995,6.875045399,13.3089958,2.83187801,2.703317549,0.124401948,0.688733328,6.492255748,0.568168273,0.465572957,0.008296344
28,0.118093503,4.750274119,6.156536073,10.09184939,1.758944698,6.934298718,1.303863196,6.690446584,12.96172874,2.758054929,2.635865945,0.121541734,0.673005647,6.348408641,0.555592785,0.455790228,0.00830413
504,0.120299232,4.570910648,5.92233921,9.72426443,1.694953757,6.694830574,1.255355666,6.441886791,12.4964394,2.659160179,2.546230165,0.117587748,0.64986158,6.150440833,0.538302697,0.442452644,0.008305967
15954,0.031800058,5.860340934,7.596758646,12.37444574,2.15638225,8.429565108,1.577034454,8.089335547,15.58218713,3.315041522,3.141487493,0.143136727,0.79457143,7.429906637,0.650099721,0.528831196,0.008307839
15493,0.057079912,6.087283113,7.892600011,12.83735894,2.236959034,8.729200102,1.635615803,8.389361458,16.140865,3.433766776,3.248276688,0.147678478,0.82095727,7.655851589,0.669831712,0.543925545,0.008314339
12165,0.061998171,6.070409696,7.872266181,12.80046361,2.230518373,8.702851484,1.634835042,8.385471973,16.1318457,3.431836614,3.245992894,0.147603372,0.821431304,7.651281005,0.669421029,0.543515783,0.008315701
1010,0.270426829,4.60629775,5.967744964,9.798273236,1.707848149,6.744537842,1.263168228,6.481870403,12.57245697,2.675325967,2.561245345,0.118245673,0.653251542,6.183986868,0.541238994,0.444785471,0.008316623
17610,0.039015422,6.029928295,7.816887613,12.72219493,2.216925826,8.656467203,1.618829012,8.303329989,15.98216832,3.400052908,3.218411875,0.146402118,0.813013126,7.593097954,0.664358862,0.539821047,0.008325549
7114,0.083433856,5.069280909,6.568816968,10.75236285,1.873980162,7.371428482,1.378963978,7.074974661,13.68606273,2.912042793,2.776861278,0.127553555,0.705869367,6.651377741,0.582082967,0.476463653,0.008326489
10072,0.021903015,4.647446337,6.018869376,9.887830498,1.723475296,6.808132003,1.266519619,6.498885529,12.60784754,2.682874329,2.569187089,0.118417187,0.652859867,6.193982105,0.542130332,0.445641546,0.008329746
9024,0.029826353,5.014573699,6.497162568,10.64104935,1.854607163,7.299696845,1.363572459,6.996103537,13.53913432,2.880818908,2.748774341,0.126306201,0.698443929,6.589246306,0.576658708,0.472313247,0.008332044
2124,0.066886293,4.937974741,6.399416163,10.48043579,1.826619939,7.191402872,1.348931054,6.921229886,13.39658321,2.850502205,2.720548546,0.125169845,0.693017958,6.531354171,0.57158718,0.468280365,0.008332891
3,0.207558733,4.687462351,6.074730298,9.963257987,1.736558967,6.850650381,1.287883946,6.608584441,12.80899115,2.725594585,2.606596589,0.120294309,0.665781411,6.286342635,0.550172479,0.451647072,0.008335361
2180,0.073001631,4.702048448,6.091953377,9.996467813,1.742364027,6.875619287,1.286783706,6.602832807,12.80047257,2.72380087,2.605669887,0.120144823,0.663916649,6.279767938,0.549610972,0.451322292,0.008338696
7541,0.022577795,4.694922365,6.081217737,9.984580031,1.740313799,6.870604594,1.280719538,6.571671124,12.74395098,2.711801054,2.595357008,0.119606451,0.659995012,6.253549013,0.547331072,0.449651774,0.008342039
11623,0.022335543,4.622733557,5.986265928,9.838094947,1.714823127,6.776647157,1.258768601,6.459148618,12.53415176,2.667215667,2.555209368,0.117778844,0.648937946,6.162338549,0.539369526,0.443548503,0.008342274
1286,0.074675656,4.659696566,6.037145316,9.908930395,1.727119532,6.817844867,1.276664659,6.551013131,12.70303105,2.703086793,2.586758435,0.119335021,0.659439978,6.239060436,0.546052535,0.448556946,0.008344757
4222,0.125200965,4.757367728,6.163436103,10.11142548,1.762387381,6.952101929,1.300034872,6.670687218,12.92882348,2.751090854,2.630817264,0.121239426,0.66989149,6.335251021,0.554463163,0.455140935,0.008359849
16416,0.008289837,5.859602663,7.595263631,12.37496324,2.156484922,8.431899791,1.576038807,8.084208992,15.57475276,3.313476314,3.140724501,0.143119383,0.794129819,7.430201877,0.650132432,0.528979044,0.00836021
5911,0.108102606,4.41023267,5.711150125,9.398322456,1.638235025,6.485890651,1.207586732,6.197016153,12.04050939,2.562272737,2.459189729,0.113645642,0.626009776,5.954197835,0.521174768,0.429374185,0.008362087
14661,0.029239174,5.701492981,7.389972,12.05098374,2.100081203,8.220752336,1.537062738,7.88463458,15.20204761,3.234264413,3.069152124,0.140086894,0.776955684,7.278881123,0.636911739,0.518814878,0.008363985
15328,0.017388712,5.520198826,7.153525835,11.68092797,2.035666805,7.981021368,1.489547413,7.641251184,14.74837649,3.137851401,2.982308616,0.136350899,0.755195851,7.092789381,0.620660233,0.506365013,0.008365975
127,0.252157141,4.660065701,6.038417654,9.908545931,1.727043933,6.816443046,1.279411381,6.565138876,12.72902088,2.708607019,2.591618622,0.119631427,0.66157089,6.253885805,0.547343328,0.449544234,0.008367571
16499,0.015384615,5.357414915,6.941032216,11.34891663,1.977876792,7.766221502,1.446166221,7.419020789,14.33421393,3.049835434,2.903062504,0.132917419,0.735095875,6.921797464,0.605728632,0.494933601,0.008375573
761,0.106894435,4.893610419,6.342141693,10.38935301,1.810760874,7.131880576,1.339118959,6.871002364,13.30306701,2.830628641,2.702684458,0.124443309,0.689072692,6.495416061,0.568446678,0.465897692,0.0083798
348,0.098312322,4.552004879,5.897461027,9.687200728,1.688511333,6.672362328,1.2502559,6.415750597,12.4495368,2.649205175,2.537830437,0.117233866,0.647616389,6.133899862,0.536863448,0.441466606,0.008385339
6866,0.012557305,4.729010198,6.12582635,10.05498116,1.752572207,6.917001911,1.290661753,6.622626673,12.8402521,2.732275439,2.614194224,0.120464136,0.665025452,6.297078007,0.551134507,0.45264545,0.00838653
12901,0.024528302,4.723244793,6.116762089,10.04630512,1.751083733,6.914502381,1.284656941,6.591764416,12.78467193,2.720478383,2.604182765,0.119943356,0.661144566,6.271952261,0.54895138,0.451072981,0.008400063
7138,0.051541182,5.220720945,6.766034041,11.06424003,1.928283317,7.576161434,1.418825614,7.279174639,14.06990036,2.993636731,2.851321177,0.130812118,0.724604835,6.815455653,0.596419656,0.487627412,0.008401777
9701,0.017944039,5.032716043,6.520477848,10.68021729,1.861437691,7.327189049,1.368067432,7.019118903,13.58445947,2.890467991,2.758208218,0.126736923,0.700692636,6.612080619,0.578659668,0.473991245,0.008407456
4980,0.125406835,5.279102457,6.842751687,11.18280932,1.948917191,7.652355017,1.435813243,7.366236239,14.23201991,3.02808826,2.882293945,0.132192504,0.732944843,6.884222966,0.602422122,0.492221034,0.008409657
12885,0.03795413,4.673443021,6.052125475,9.943758378,1.733228088,6.84721276,1.272229696,6.528110917,12.66526436,2.695096916,2.581099903,0.118943202,0.65549422,6.221802293,0.544569142,0.447682441,0.00840985
7134,0.012745998,5.200994439,6.740447508,11.02383637,1.921249222,7.549852115,1.413965895,7.254289392,14.02347626,2.983770433,2.842423797,0.13042694,0.72243606,6.796264272,0.594742928,0.486342025,0.008410011
15771,0.020147269,5.255549272,6.808967783,11.14010725,1.941522917,7.630083908,1.421638855,7.293429325,14.09986236,3.00002935,2.858129083,0.131015324,0.724414255,6.82709668,0.597454644,0.488596041,0.008417335
9276,0.102948576,5.390475254,6.986472256,11.41332724,1.98906465,7.804853477,1.461415077,7.497287728,14.47875571,3.08054182,2.930292561,0.134220595,0.743897478,6.986381568,0.611355676,0.499191788,0.008421419
18110,0.030978428,5.78610911,7.49880063,12.22741933,2.130817656,8.338749366,1.556021824,7.981652824,15.38622194,3.273428465,3.105452256,0.141638614,0.785105353,7.357904722,0.643827076,0.524302052,0.008423538
9022,0.031183124,5.038251963,6.527837617,10.69159631,1.863418389,7.334633305,1.370078614,7.029433171,13.60397993,2.894618282,2.762034848,0.126920748,0.701822717,6.621449247,0.579477881,0.47463856,0.008423856
15469,0.067154323,4.984708896,6.456272937,10.58516218,1.844912831,7.268585317,1.35100243,6.931592814,13.42316901,2.856205126,2.727937584,0.125351824,0.691748871,6.54390987,0.572717734,0.469540739,0.008426879
6310,0.057684787,4.797115883,6.214629315,10.19534333,1.777011802,7.009225684,1.309299051,6.718120118,13.02006096,2.770500062,2.649162949,0.122032381,0.674091624,6.376251404,0.558052496,0.458050231,0.008428211
16318,0.032531103,5.687958539,7.371862347,12.0255254,2.095662916,8.20640232,1.533031744,7.863966619,15.16591407,3.226601907,3.062980178,0.139849504,0.775256965,7.268404362,0.636004071,0.518261432,0.008431143
6235,0.013921589,4.659119844,6.034911596,9.912047469,1.727690231,6.824178854,1.27291172,6.531700137,12.67076394,2.696256238,2.581768295,0.119062726,0.656967786,6.227406945,0.545049693,0.44800119,0.008435266
2015,0.043720836,4.551543232,5.895855182,9.688960619,1.688835607,6.676223216,1.247574371,6.401952332,12.42604449,2.644228766,2.53404428,0.117021579,0.645788571,6.124429404,0.536045792,0.440964728,0.008435632
12736,0.072872873,5.730591588,7.428505271,12.11093396,2.110517771,8.260122586,1.546784429,7.934476454,15.29629679,3.254302507,3.087607729,0.140944055,0.782190313,7.322493202,0.640720837,0.521823526,0.008437648
11932,0.01082996,5.201951026,6.739966784,11.02929361,1.922223571,7.55689624,1.409986673,7.233796942,13.98792201,2.976234007,2.83645576,0.130115374,0.71965008,6.78200058,0.593510844,0.485541421,0.00843767
9207,0.060364004,5.99228075,7.77096853,12.64302907,2.203123326,8.602821872,1.617121242,8.294806104,15.96609113,3.396632009,3.215255392,0.146391709,0.814572794,7.592899372,0.664326496,0.539809352,0.008438293
4491,0.163149351,4.373022681,5.662864227,9.322668146,1.625067213,6.43721195,1.19889702,6.1525102,11.95841762,2.54483265,2.443761492,0.113009902,0.622381695,5.923217439,0.518470769,0.427375573,0.008442071
11555,0.193506101,5.345412621,6.926883659,11.32302634,1.973357968,7.748040874,1.447929095,7.428154565,14.35131954,3.053469851,2.906352073,0.133190997,0.737423251,6.935873924,0.606951983,0.495904635,0.008448373
15947,0.009326637,5.847476576,7.57957311,12.35200043,2.15249716,8.418775197,1.574013959,8.073857987,15.55792999,3.309917657,3.138268739,0.143072245,0.793830397,7.429334828,0.6500615,0.5290761,0.008451597
12882,0.036897743,4.701588818,6.088712947,10.0024297,1.743447768,6.886418103,1.279815841,6.566977455,12.73920992,2.710821834,2.595717567,0.119602197,0.659221612,6.255490111,0.5475148,0.450027531,0.008452296
1818,0.079959718,4.898839679,6.348275884,10.4026063,1.813084034,7.143041011,1.339320125,6.871997649,13.30756088,2.831602184,2.70437524,0.124518607,0.689065229,6.500620551,0.568910133,0.466408748,0.008455022
2787,0.057938376,5.374229186,6.967330132,11.37763378,1.982831545,7.779184184,1.462242509,7.501664555,14.48567574,3.082002191,2.931218504,0.134331231,0.745637962,6.991474999,0.611788331,0.499466705,0.0084613
6394,0.039591315,4.985892045,6.460232829,10.58391715,1.844668658,7.264087168,1.358327239,6.969276939,13.49167521,2.870749857,2.740486718,0.12602821,0.696968654,6.577077364,0.575599777,0.471673264,0.008464914
4580,0.147346158,5.355195171,6.941811666,11.33985994,1.976264393,7.75579684,1.455895521,7.469106435,14.42581439,3.069286859,2.920023078,0.133852549,0.742453011,6.968077631,0.609750335,0.497955696,0.008468056
6124,0.068336898,4.438976767,5.74835847,9.459757412,1.648944721,6.528429585,1.215310041,6.236586529,12.11759261,2.578677052,2.474983656,0.114368043,0.629963036,5.992104859,0.524493617,0.432117299,0.008474282
13935,0.055433432,6.265782748,8.125723662,13.20412748,2.300813621,8.969221195,1.683791276,8.636130021,16.60418807,3.53225328,3.338022832,0.151574435,0.843678714,7.851977285,0.686965866,0.557269209,0.008474517
10842,0.011039093,4.796912535,6.213134012,10.19820671,1.777531969,7.014372147,1.30606371,6.701472129,12.99171413,2.764495246,2.644590316,0.121781286,0.671914426,6.365067861,0.557087144,0.457459838,0.008483534
17547,0.043682864,5.843022831,7.573059093,12.34497984,2.15128849,8.416276741,1.571648984,8.061704742,15.53731971,3.305551983,3.134960757,0.142948259,0.792678082,7.424275087,0.649627311,0.528862802,0.008495637
10978,0.140337199,4.490805588,5.814506523,9.569407734,1.668056618,6.603302726,1.225169808,6.287022021,12.21460333,2.599315108,2.494493477,0.115168191,0.633796598,6.033374716,0.528110291,0.435044837,0.008500539
18017,0.017444219,5.519108406,7.150905123,11.68351502,2.03614697,7.98747093,1.487338579,7.629876648,14.73218475,3.134445225,2.980775621,0.136316088,0.754213148,7.09382378,0.620766861,0.506741598,0.008500908
1983,0.195913229,5.379648632,6.974706638,11.38889662,1.984792174,7.78667044,1.464991723,7.515771908,14.51266427,3.087742104,2.936597794,0.134623241,0.747461862,7.006559819,0.613106119,0.500529106,0.008501619
14105,0.028894726,6.243654537,8.096785151,13.15996861,2.293132673,8.941593486,1.678207964,8.607536025,16.55212864,3.521198085,3.328437241,0.151186404,0.841340712,7.833341575,0.685341244,0.556095212,0.008508171
13142,0.052242636,5.09805267,6.604275202,10.8183469,1.885511701,7.421402346,1.382497939,7.092969112,13.72672677,2.920734663,2.786882743,0.127983284,0.707076283,6.676628254,0.584312911,0.478586384,0.008508779
7901,0.091504527,4.300870308,5.568352137,9.176398021,1.599613679,6.343556622,1.17814631,6.046156201,11.76076921,2.50283373,2.406153516,0.111303786,0.612204239,5.838543931,0.51108002,0.421760255,0.008510352
4415,0.048543689,5.082613247,6.586655305,10.78237649,1.879218404,7.393629544,1.385122687,7.106577113,13.7492537,2.925500498,2.790290008,0.128239098,0.709941573,6.688185938,0.58530484,0.479203663,0.008511568
4213,0.091908877,4.715345575,6.108592222,10.02804478,1.747886955,6.900498708,1.289823496,6.618382257,12.83456234,2.731080837,2.613800196,0.120546624,0.665711438,6.302750042,0.551632633,0.45318466,0.008515436
12877,0.045247955,5.707045921,7.397344972,12.06545145,2.102616145,8.233202931,1.540303002,7.901260127,15.23731977,3.241789029,3.077232239,0.140532608,0.779463384,7.30366005,0.639084502,0.520744066,0.008524755
15330,0.031209621,4.759935769,6.163558715,10.12575318,1.764941088,6.970505017,1.292307654,6.630911374,12.86224305,2.736995718,2.620475361,0.120655735,0.664605176,6.309947235,0.552284117,0.453894905,0.008525663
7345,0.08031449,4.360724001,5.646163668,9.300200255,1.621172925,6.425325841,1.193897028,6.126856402,11.91304534,2.535207625,2.435861292,0.112627276,0.619735054,5.905457784,0.516928191,0.426338862,0.008530434
4589,0.050254842,5.594381082,7.254091269,11.82967812,2.061533018,8.074661519,1.519403054,7.794449017,15.03426355,3.198606006,3.037109522,0.138903992,0.771999159,7.220770648,0.631820244,0.514972705,0.008532295
15335,0.093643473,5.561780468,7.207757857,11.76917474,2.051045932,8.041508188,1.502106409,7.705602325,14.87286334,3.164337554,3.007547312,0.137547194,0.761993997,7.155127131,0.626114356,0.510826295,0.008533234
5916,0.045151002,4.481610984,5.803737004,9.54884736,1.664464155,6.588170838,1.226677756,6.294829504,12.22862255,2.602289667,2.49699878,0.115357999,0.635536224,6.042811977,0.528927981,0.435657839,0.008541061
17584,0.011372868,6.009890658,7.790414502,12.68676421,2.210789118,8.638878093,1.614829287,8.282852096,15.9508003,3.393432558,3.21451202,0.146359667,0.812358935,7.594917191,0.664533814,0.540361214,0.008544204
2963,0.100633914,5.247809415,6.802316702,11.1208202,1.938136088,7.614058221,1.429614066,7.334520609,14.17587801,3.01617689,2.872474787,0.131845441,0.731009868,6.868807098,0.601080781,0.491385008,0.008546635
17063,0.026230504,5.675378759,7.354869421,12.00328416,2.091811908,8.195389361,1.529320152,7.844932164,15.13433932,3.219918528,3.05815242,0.139689765,0.773892994,7.262667171,0.635514173,0.518119138,0.008549028
17533,0.010860901,5.679740892,7.360329769,12.01260532,2.093437378,8.201843924,1.529863424,7.847700382,15.13978932,3.221078907,3.059287156,0.139728657,0.773996116,7.264727378,0.635695698,0.518272623,0.008549659
17478,0.010950015,5.479818381,7.099861539,11.60392144,2.022295084,7.936506068,1.477894849,7.58152047,14.64305578,3.115510403,2.964028751,0.135621855,0.750231889,7.059886069,0.617804446,0.504537689,0.008550929
2213,0.066013409,5.167847214,6.698402138,10.95672351,1.909566484,7.506896486,1.409475385,7.231378609,13.98295279,2.97517216,2.835342374,0.130245046,0.721897371,6.788798373,0.594090682,0.485999208,0.008555152
1763,0.117575512,5.119405164,6.635745069,10.85666909,1.892142402,7.440918783,1.398097261,7.173122853,13.87349664,2.951904544,2.8141216,0.129353475,0.716993286,6.744029718,0.590177079,0.482961185,0.008557293
3483,0.018163161,5.136633069,6.6575793,10.89312188,1.898496567,7.465817931,1.400912136,7.187502985,13.90120112,2.957798879,2.819708459,0.129554194,0.717813921,6.754386597,0.591086123,0.483699447,0.008559507
15188,0.005697426,5.185542874,6.717604073,10.9997962,1.917113837,7.541770725,1.404007815,7.203120539,13.93486998,2.964988349,2.827599248,0.129745601,0.716862031,6.765876506,0.592116184,0.484719305,0.008561101
4239,0.093718643,4.724366441,6.120073761,10.04791517,1.751354559,6.914822509,1.291835893,6.628680281,12.8553467,2.735508905,2.618277503,0.120750677,0.666698924,6.313813218,0.552603565,0.454023848,0.008565218
15404,0.038418877,5.771753126,7.480942512,12.19983018,2.126021936,8.322539269,1.555723441,7.980198529,15.38666301,3.273542587,3.106508918,0.141793595,0.786328764,7.367643281,0.644680578,0.52515782,0.008572772
2819,0.098712853,4.908526404,6.360433668,10.42539179,1.817068148,7.16080033,1.34165786,6.883957174,13.33336139,2.837109436,2.710414108,0.124820837,0.690453607,6.517719387,0.570413401,0.467775679,0.008574575
12408,0.034017713,4.820663323,6.243245711,10.25010011,1.786586167,7.051391074,1.310652088,6.724935816,13.03884925,2.774536087,2.654680684,0.122222257,0.673927205,6.388886893,0.559178544,0.459261116,0.008574827
15459,0.093327917,6.072312859,7.872637348,12.81335826,2.232818072,8.720077808,1.633347639,8.377751738,16.12743419,3.430967887,3.248244451,0.147848632,0.821436526,7.669112215,0.671009476,0.545321221,0.008577407
12308,0.010289324,4.638952686,6.00698459,9.876286735,1.721500235,6.806457842,1.263613414,6.483970044,12.58668025,2.678421808,2.567231426,0.118377499,0.651978569,6.19586951,0.542313752,0.446193519,0.008581552
10819,0.056012333,5.796882877,7.515386392,12.24877271,2.134523334,8.351895337,1.566341776,8.034695731,15.48679648,3.294811411,3.12521778,0.142646293,0.792190468,7.409525203,0.648327489,0.527880115,0.008589884
629,0.219653768,4.640491078,6.012040478,9.873659026,1.721001765,6.798927263,1.273548963,6.535070645,12.67880652,2.697976088,2.583851542,0.119333655,0.659183048,6.242466686,0.546363292,0.449157241,0.008590052
6626,0.046274038,4.617343581,5.980297191,9.82926037,1.713293968,6.773064234,1.262534002,6.478534125,12.57492423,2.675911073,2.564462201,0.118357199,0.65265944,6.194306196,0.542167473,0.446010407,0.00859596
11524,0.123262656,5.683998893,7.367883085,12.01884979,2.09450491,8.203432792,1.5365073,7.881865135,15.20243754,3.234383947,3.07094548,0.14033716,0.778574117,7.294825968,0.638313308,0.520241604,0.008597512
8289,0.012382016,5.679194246,7.362847807,12.00730241,2.092481667,8.19421019,1.537902697,7.889094357,15.21474017,3.236989433,3.072928644,0.140429112,0.779789448,7.2988362,0.638655052,0.52043738,0.008603324
9170,0.051965154,4.66803648,6.045419641,9.935297167,1.731768357,6.844294026,1.273339306,6.533837302,12.68000303,2.698256455,2.585196199,0.119224723,0.657151157,6.238430097,0.546029153,0.44906893,0.008604198
6381,0.095978062,5.044552735,6.5365826,10.70688393,1.86609107,7.346927137,1.374785384,7.053600338,13.65303011,2.905068875,2.772669784,0.127507147,0.705354819,6.653233615,0.582260385,0.47703213,0.008607434
5136,0.121875,4.428849441,5.735074527,9.441232555,1.645732262,6.518588817,1.213404935,6.226832118,12.10230418,2.575447832,2.472973752,0.114331467,0.629595615,5.992097777,0.524500231,0.432313277,0.00860929
8100,0.014523449,5.46541253,7.084308132,11.57016475,2.01638556,7.910268242,1.482774049,7.60672895,14.68789922,3.125022972,2.971923624,0.136101778,0.754735222,7.083109182,0.619813434,0.505982601,0.008610403
9730,0.020735444,5.165328792,6.692673981,10.95686362,1.909627207,7.512275273,1.403006243,7.198086584,13.92508058,2.962903887,2.825590101,0.129747806,0.717605612,6.766068307,0.592125893,0.484723975,0.008614926
6878,0.013225644,4.793292919,6.209062449,10.19186898,1.776432548,7.011298468,1.308010805,6.711502759,13.01278123,2.768987849,2.649361028,0.122082106,0.673903853,6.381668823,0.558539524,0.458734698,0.008615465
16036,0.025449846,4.927035153,6.380798418,10.47104368,1.825069274,7.198277363,1.336131121,6.855406687,13.28555771,2.826990526,2.702989303,0.124310551,0.685391261,6.494668637,0.568428708,0.466534199,0.008617464
12717,0.035240092,4.583207024,5.934146917,9.762791689,1.701746805,6.733280871,1.24828632,6.405430204,12.44041818,2.647339854,2.539298724,0.117139447,0.644684106,6.134312082,0.536939352,0.442095047,0.008617931
